week_start,sku_code,territory,distributor_id,primary_sales_units,primary_sales_value
2025-08-12,CR-003,Kolkata,KOL-D1,992,40920.0
2025-08-12,CR-003,Mumbai,MUM-D2,1060,43725.0
2025-08-12,CR-003,Patna,PAT-D2,739,30483.75
2025-08-12,CR-004,Ahmedabad,AHM-D2,937,38651.25
2025-08-12,CR-004,Bengaluru,BEN-D1,1034,42652.5
2025-08-12,CR-004,Delhi,DEL-D2,1221,50366.25
2025-08-12,CR-004,Guwahati,GUW-D1,822,33907.5
2025-08-12,CR-004,Hyderabad,HYD-D2,1146,47272.5
2025-08-12,CR-004,Jaipur,JAI-D1,878,36217.5
2025-08-12,CR-004,Lucknow,LUC-D1,861,35516.25
2025-08-12,CR-004,Mumbai,MUM-D1,937,38651.25
2025-08-12,CR-004,Pune,PUN-D2,1150,47437.5
2025-08-12,CR-005,Ahmedabad,AHM-D1,468,45630.0
2025-08-12,CR-005,Chennai,CHE-D2,553,53917.5
2025-08-12,CR-005,Jaipur,JAI-D1,302,29445.0
2025-08-12,CR-005,Kolkata,KOL-D2,428,41730.0
2025-08-12,CR-005,Lucknow,LUC-D2,380,37050.0
2025-08-12,CR-005,Mumbai,MUM-D2,482,46995.0
2025-08-12,CR-005,Pune,PUN-D2,617,60157.5
2025-08-12,CR-006,Bengaluru,BEN-D1,456,44460.0
2025-08-12,CR-006,Hyderabad,HYD-D1,547,53332.5
2025-08-12,CR-006,Jaipur,JAI-D2,NA,36855.0
2025-08-12,CR-006,Kolkata,KOL-D1,621,60547.5
2025-08-12,CR-006,Lucknow,LUC-D1,311,30322.5
2025-08-12,CR-006,Patna,PAT-D2,301,29347.5
2025-08-12,CR-006,Pune,PUN-D2,507,49432.5
2025-08-12,CR-007,Chennai,CHE-D1,174,32625.0
2025-08-12,CR-007,Hyderabad,HYD-D1,187,35062.5
2025-08-12,CR-007,Jaipur,JAI-D1,122,22875.0
2025-08-12,CR-007,Mumbai,MUM-D2,216,40500.0
2025-08-12,CR-007,Patna,PAT-D1,116,21750.0
2025-08-12,CR-008,Bengaluru,BEN-D2,233,43687.5
2025-08-12,CR-008,Delhi,DEL-D1,200,37500.0
2025-08-12,CR-008,Hyderabad,HYD-D2,219,41062.0
2025-08-12,CR-008,Mumbai,MUM-D1,211,39562.5
2025-08-12,CR-008,Pune,PUN-D1,220,41250.0
2025-08-12,CR-009,Chennai,CHE-D2,191,35812.5
2025-08-12,CR-009,Delhi,DEL-D1,226,42375.0
2025-08-12,CR-009,Guwahati,GUW-D2,128,24000.0
2025-08-12,CR-009,Lucknow,LUC-D1,111,20812.5
2025-08-12,CR-009,Patna,PAT-D1,145,27187.5
2025-08-12,GJ-001,Ahmedabad,AHM-D2,1044,7830.0
2025-08-12,GJ-001,Bengaluru,BEN-D1,1335,10012.5
2025-08-12,GJ-001,Delhi,DEL-D2,1301,9757.5
2025-08-12,GJ-001,Guwahati,GUW-D1,NA,5370.0
2025-08-12,GJ-001,Hyderabad,HYD-D2,1015,7612.5
2025-08-12,GJ-001,Jaipur,JAI-D2,912,6840.0
2025-08-12,GJ-001,Kolkata,KOL-D1,999,7492.5
2025-08-12,GJ-001,Lucknow,LUC-D1,800,6000.0
2025-08-12,GJ-001,Mumbai,MUM-D1,1338,10035.0
2025-08-12,GJ-001,Patna,PAT-D1,688,5160.0
2025-08-12,GJ-001,Pune,PUN-D2,1315,9862.0
2025-08-12,GJ-002,Ahmedabad,AHM-D1,1348,10110.0
2025-08-12,GJ-002,Bengaluru,BEN-D1,1344,10080.0
2025-08-12,GJ-002,Chennai,CHE-D2,1165,8737.5
2025-08-12,GJ-002,Delhi,DEL-D1,1270,9525.0
2025-08-12,GJ-002,Guwahati,GUW-D2,810,6075.0
2025-08-12,GJ-002,Jaipur,JAI-D2,859,6442.0
2025-08-12,GJ-002,Kolkata,KOL-D1,1041,7807.5
2025-08-12,GJ-002,Lucknow,LUC-D1,35,6420.0
2025-08-12,GJ-002,Mumbai,MUM-D2,1155,8662.5
2025-08-12,GJ-002,Patna,PAT-D1,851,6382.5
2025-08-12,GJ-002,Pune,PUN-D1,1123,8422.5
2025-08-12,GJ-003,Ahmedabad,AHM-D2,429,8044.0
2025-08-12,GJ-003,Bengaluru,BEN-D2,568,10650.0
2025-08-12,GJ-003,Chennai,CHE-D1,456,8550.0
2025-08-12,GJ-003,Delhi,DEL-D2,576,10800.0
2025-08-12,GJ-003,Guwahati,GUW-D1,382,7162.5
2025-08-12,GJ-003,Hyderabad,HYD-D1,472,8850.0
2025-08-12,GJ-003,Jaipur,JAI-D1,371,6956.25
2025-08-12,GJ-003,Lucknow,LUC-D1,343,6431.25
2025-08-12,GJ-003,Mumbai,MUM-D2,557,10443.75
2025-08-12,GJ-003,Pune,PUN-D1,601,11268.75
2025-08-12,GJ-004,Ahmedabad,AHM-D1,516,9675.0
2025-08-12,GJ-004,Delhi,DEL-D2,580,10875.0
2025-08-12,GJ-004,Hyderabad,HYD-D2,533,9993.75
2025-08-12,GJ-004,Jaipur,JAI-D2,372,6975.0
2025-08-12,GJ-004,Kolkata,KOL-D1,615,11531.25
2025-08-12,GJ-004,Lucknow,LUC-D1,380,7125.0
2025-08-12,GJ-004,Mumbai,MUM-D1,465,8719.0
2025-08-12,GJ-004,Patna,PAT-D2,326,6112.0
2025-08-12,GJ-004,Pune,PUN-D2,568,10650.0
2025-08-12,GJ-005,Ahmedabad,AHM-D1,592,17760.0
2025-08-12,GJ-005,Delhi,DEL-D1,460,13800.0
2025-08-12,GJ-005,Hyderabad,HYD-D1,619,18570.0
2025-08-12,GJ-005,Jaipur,JAI-D1,392,11760.0
2025-08-12,GJ-005,Lucknow,LUC-D2,274,8220.0
2025-08-12,GJ-005,Mumbai,MUM-D1,564,16920.0
2025-08-12,GJ-005,Patna,PAT-D2,376,11280.0
2025-08-12,GJ-005,Pune,PUN-D1,467,14010.0
2025-08-12,GJ-006,Ahmedabad,AHM-D1,611,18330.0
2025-08-12,GJ-006,Delhi,DEL-D1,512,15360.0
2025-08-12,GJ-006,Guwahati,GUW-D1,318,9540.0
2025-08-12,GJ-006,Jaipur,JAI-D1,351,10530.0
2025-08-12,GJ-006,Lucknow,LUC-D2,365,10950.0
2025-08-12,GJ-006,Mumbai,MUM-D2,490,14700.0
2025-08-12,GJ-006,Patna,PAT-D1,388,11640.0
2025-08-12,GJ-006,Pune,PUN-D1,539,16170.0
2025-08-12,GJ-007,Ahmedabad,AHM-D1,225,10125.0
2025-08-12,GJ-007,Bengaluru,BEN-D2,179,8055.0
2025-08-12,GJ-007,Delhi,DEL-D2,220,9900.0
2025-08-12,GJ-007,Jaipur,JAI-D2,127,5715.0
2025-08-12,GJ-007,Kolkata,KOL-D1,175,7875.0
2025-08-12,GJ-007,Lucknow,LUC-D1,123,5535.0
2025-08-12,GJ-007,Mumbai,MUM-D2,233,10485.0
2025-08-12,GJ-007,Patna,PAT-D2,115,5175.0
2025-08-12,GJ-007,Pune,PUN-D1,179,8055.0
2025-08-12,GJ-008,Ahmedabad,AHM-D2,218,9810.0
2025-08-12,GJ-008,Bengaluru,BEN-D2,173,7785.0
2025-08-12,GJ-008,Delhi,DEL-D2,203,9135.0
2025-08-12,GJ-008,Jaipur,JAI-D2,121,5445.0
2025-08-12,GJ-008,Lucknow,LUC-D2,109,4905.0
2025-08-12,GJ-008,Mumbai,MUM-D2,206,9270.0
2025-08-12,GJ-008,Pune,PUN-D2,233,10485.0
2025-08-12,GJ-009,Ahmedabad,AHM-D1,158,7110.0
2025-08-12,GJ-009,Delhi,DEL-D1,178,8010.0
2025-08-12,GJ-009,Guwahati,GUW-D2,113,5085.0
2025-08-12,GJ-009,Jaipur,JAI-D1,129,5805.0
2025-08-12,GJ-009,Kolkata,KOL-D1,211,9495.0
2025-08-12,GJ-009,Lucknow,LUC-D1,133,5985.0
2025-08-12,GJ-009,Mumbai,MUM-D2,160,7200.0
2025-08-12,GJ-009,Patna,PAT-D1,127,5715.0
2025-08-12,GJ-009,Pune,PUN-D1,200,9000.0
2025-08-12,HC-001,Ahmedabad,AHM-D2,1128,50760.0
2025-08-12,HC-001,Bengaluru,BEN-D2,1148,51660.0
2025-08-12,HC-001,Chennai,CHE-D1,1321,59445.0
2025-08-12,HC-001,Delhi,DEL-D2,1386,62370.0
2025-08-12,HC-001,Guwahati,GUW-D1,890,40050.0
2025-08-12,HC-001,Hyderabad,HYD-D2,1122,50490.0
2025-08-12,HC-001,Jaipur,JAI-D1,825,37125.0
2025-08-12,HC-001,Kolkata,KOL-D2,1008,45360.0
2025-08-12,HC-001,Lucknow,LUC-D2,849,38205.0
2025-08-12,HC-001,Mumbai,MUM-D1,9999,46575.0
2025-08-12,HC-001,Patna,PAT-D2,646,29070.0
2025-08-12,HC-001,Pune,PUN-D1,1112,50040.0
2025-08-12,HC-002,Ahmedabad,AHM-D2,957,43065.0
2025-08-12,HC-002,Bengaluru,BEN-D2,1208,54360.0
2025-08-12,HC-002,Chennai,CHE-D1,1292,58140.0
2025-08-12,HC-002,Delhi,DEL-D1,1359,61155.0
2025-08-12,HC-002,Guwahati,GUW-D2,684,30780.0
2025-08-12,HC-002,Hyderabad,HYD-D2,1260,56700.0
2025-08-12,HC-002,Jaipur,JAI-D1,617,27765.0
2025-08-12,HC-002,Kolkata,KOL-D2,1324,59580.0
2025-08-12,HC-002,Lucknow,LUC-D2,669,30105.0
2025-08-12,HC-002,Mumbai,MUM-D2,1089,49005.0
2025-08-12,HC-002,Patna,PAT-D1,778,35010.0
2025-08-12,HC-002,Pune,PUN-D2,-1,46800.0
2025-08-12,HC-003,Ahmedabad,AHM-D1,1121,50445.0
2025-08-12,HC-003,Bengaluru,BEN-D1,1311,58995.0
2025-08-12,HC-003,Chennai,CHE-D2,1121,50445.0
2025-08-12,HC-003,Delhi,DEL-D2,1142,51390.0
2025-08-12,HC-003,Guwahati,GUW-D2,706,31770.0
2025-08-12,HC-003,Hyderabad,HYD-D2,1193,53685.0
2025-08-12,HC-003,Jaipur,JAI-D1,725,32625.0
2025-08-12,HC-003,Kolkata,KOL-D2,1150,51750.0
2025-08-12,HC-003,Lucknow,LUC-D2,876,39420.0
2025-08-12,HC-003,Mumbai,MUM-D2,1225,55125.0
2025-08-12,HC-003,Patna,PAT-D1,810,36450.0
2025-08-12,HC-003,Pune,PUN-D2,1333,59985.0
2025-08-12,HC-004,Ahmedabad,AHM-D1,441,36382.5
2025-08-12,HC-004,Bengaluru,BEN-D2,-1,48592.5
2025-08-12,HC-004,Chennai,CHE-D1,-1,46035.0
2025-08-12,HC-004,Delhi,DEL-D1,440,36300.0
2025-08-12,HC-004,Guwahati,GUW-D2,388,32010.0
2025-08-12,HC-004,Hyderabad,HYD-D2,563,46447.5
2025-08-12,HC-004,Jaipur,JAI-D2,370,30525.0
2025-08-12,HC-004,Kolkata,KOL-D1,560,46200.0
2025-08-12,HC-004,Lucknow,LUC-D2,375,30937.5
2025-08-12,HC-004,Mumbai,MUM-D2,422,34815.0
2025-08-12,HC-004,Patna,PAT-D1,291,24008.0
2025-08-12,HC-004,Pune,PUN-D2,530,43725.0
2025-08-12,HC-005,Ahmedabad,AHM-D1,456,37620.0
2025-08-12,HC-005,Bengaluru,BEN-D1,600,49500.0
2025-08-12,HC-005,Chennai,CHE-D2,569,46942.5
2025-08-12,HC-005,Delhi,DEL-D1,590,48675.0
2025-08-12,HC-005,Guwahati,GUW-D1,373,30772.0
2025-08-12,HC-005,Hyderabad,HYD-D1,591,48757.5
2025-08-12,HC-005,Jaipur,JAI-D1,287,23678.0
2025-08-12,HC-005,Kolkata,KOL-D1,598,49335.0
2025-08-12,HC-005,Lucknow,LUC-D1,347,28627.5
2025-08-12,HC-005,Mumbai,MUM-D2,572,47190.0
2025-08-12,HC-005,Patna,PAT-D1,364,30030.0
2025-08-12,HC-005,Pune,PUN-D2,#N/A,42240.0
2025-08-12,HC-006,Ahmedabad,AHM-D1,579,47768.0
2025-08-12,HC-006,Bengaluru,BEN-D2,462,38115.0
2025-08-12,HC-006,Chennai,CHE-D1,520,42900.0
2025-08-12,HC-006,Delhi,DEL-D1,541,44632.5
2025-08-12,HC-006,Guwahati,GUW-D1,298,24585.0
2025-08-12,HC-006,Hyderabad,HYD-D2,#N/A,37125.0
2025-08-12,HC-006,Jaipur,JAI-D1,300,24750.0
2025-08-12,HC-006,Kolkata,KOL-D2,488,40260.0
2025-08-12,HC-006,Lucknow,LUC-D2,407,33577.5
2025-08-12,HC-006,Mumbai,MUM-D2,430,35475.0
2025-08-12,HC-006,Patna,PAT-D1,402,33165.0
2025-08-12,HC-006,Pune,PUN-D1,577,47602.5
2025-08-12,HC-007,Ahmedabad,AHM-D1,166,24776.0
2025-08-12,HC-007,Bengaluru,BEN-D1,230,34327.5
2025-08-12,HC-007,Chennai,CHE-D1,196,29253.0
2025-08-12,HC-007,Delhi,DEL-D2,230,34328.0
2025-08-12,HC-007,Guwahati,GUW-D2,152,22686.0
2025-08-12,HC-007,Hyderabad,HYD-D2,NA,25969.5
2025-08-12,HC-007,Jaipur,JAI-D1,115,17163.75
2025-08-12,HC-007,Kolkata,KOL-D2,9999,25074.0
2025-08-12,HC-007,Lucknow,LUC-D2,105,15671.25
2025-08-12,HC-007,Mumbai,MUM-D2,210,31342.5
2025-08-12,HC-007,Patna,PAT-D1,108,16119.0
2025-08-12,HC-007,Pune,PUN-D1,188,28059.0
2025-08-12,HC-008,Ahmedabad,AHM-D1,191,28506.75
2025-08-12,HC-008,Bengaluru,BEN-D2,234,34924.5
2025-08-12,HC-008,Chennai,CHE-D2,213,31790.25
2025-08-12,HC-008,Delhi,DEL-D1,216,32238.0
2025-08-12,HC-008,Guwahati,GUW-D1,139,20745.75
2025-08-12,HC-008,Hyderabad,HYD-D1,232,34626.0
2025-08-12,HC-008,Jaipur,JAI-D2,142,21193.5
2025-08-12,HC-008,Kolkata,KOL-D1,203,30297.75
2025-08-12,HC-008,Lucknow,LUC-D1,103,15372.75
2025-08-12,HC-008,Mumbai,MUM-D1,225,33581.0
2025-08-12,HC-008,Patna,PAT-D2,148,22089.0
2025-08-12,HC-008,Pune,PUN-D2,164,24477.0
2025-08-12,MG-001,Bengaluru,BEN-D1,985,40631.25
2025-08-12,MG-001,Chennai,CHE-D1,1129,46571.25
2025-08-12,MG-001,Delhi,DEL-D2,1333,54986.25
2025-08-12,MG-001,Hyderabad,HYD-D2,1304,53790.0
2025-08-12,MG-001,Jaipur,JAI-D2,827,34114.0
2025-08-12,MG-001,Lucknow,LUC-D1,803,33123.75
2025-08-12,MG-001,Mumbai,MUM-D1,1080,44550.0
2025-08-12,MG-001,Patna,PAT-D1,775,31968.75
2025-08-12,MG-001,Pune,PUN-D1,1037,42776.25
2025-08-12,MG-002,Ahmedabad,AHM-D1,1305,53831.25
2025-08-12,MG-002,Bengaluru,BEN-D2,1006,41498.0
2025-08-12,MG-002,Chennai,CHE-D1,992,40920.0
2025-08-12,MG-002,Hyderabad,HYD-D1,1160,47850.0
2025-08-12,MG-002,Jaipur,JAI-D2,742,30607.5
2025-08-12,MG-002,Kolkata,KOL-D2,1189,49046.25
2025-08-12,MG-002,Mumbai,MUM-D1,1013,41786.25
2025-08-12,MG-002,Patna,PAT-D2,639,26359.0
2025-08-12,MG-002,Pune,PUN-D1,1060,43725.0
2025-08-12,MG-003,Ahmedabad,AHM-D1,1355,55894.0
2025-08-12,MG-003,Bengaluru,BEN-D1,1117,46076.0
2025-08-12,MG-003,Delhi,DEL-D1,1226,50572.5
2025-08-12,MG-003,Guwahati,GUW-D1,861,35516.25
2025-08-12,MG-003,Jaipur,JAI-D2,834,34402.5
2025-08-12,MG-003,Kolkata,KOL-D2,1369,56471.25
2025-08-12,MG-003,Lucknow,LUC-D2,687,28338.75
2025-08-12,MG-003,Mumbai,MUM-D1,1024,42240.0
2025-08-12,MG-003,Patna,PAT-D2,761,31391.0
2025-08-12,MG-004,Ahmedabad,AHM-D1,1387,57213.75
2025-08-12,MG-004,Bengaluru,BEN-D1,982,40507.5
2025-08-12,MG-004,Chennai,CHE-D1,976,40260.0
2025-08-12,MG-004,Guwahati,GUW-D2,763,31474.0
2025-08-12,MG-004,Kolkata,KOL-D2,961,39641.25
2025-08-12,MG-004,Lucknow,LUC-D2,754,31102.5
2025-08-12,MG-004,Mumbai,MUM-D2,1056,43560.0
2025-08-12,MG-004,Patna,PAT-D2,820,33825.0
2025-08-12,MG-004,Pune,PUN-D1,1343,55398.75
2025-08-12,MG-005,Bengaluru,BEN-D2,519,50602.5
2025-08-12,MG-005,Delhi,DEL-D1,556,54210.0
2025-08-12,MG-005,Guwahati,GUW-D2,373,36367.5
2025-08-12,MG-005,Jaipur,JAI-D1,352,34320.0
2025-08-12,MG-005,Lucknow,LUC-D1,335,32662.5
2025-08-12,MG-005,Mumbai,MUM-D2,NA,45532.5
2025-08-12,MG-005,Patna,PAT-D2,304,29640.0
2025-08-12,MG-006,Bengaluru,BEN-D2,448,43680.0
2025-08-12,MG-006,Delhi,DEL-D2,492,47970.0
2025-08-12,MG-006,Jaipur,JAI-D1,,38122.0
2025-08-12,MG-006,Kolkata,KOL-D1,459,44752.5
2025-08-12,MG-006,Mumbai,MUM-D2,508,49530.0
2025-08-12,MG-006,Patna,PAT-D2,375,36562.5
2025-08-12,MG-006,Pune,PUN-D1,545,53137.5
2025-08-12,MG-007,Bengaluru,BEN-D1,179,33562.5
2025-08-12,MG-007,Delhi,DEL-D1,223,41812.0
2025-08-12,MG-007,Hyderabad,HYD-D1,169,31687.5
2025-08-12,MG-007,Jaipur,JAI-D2,146,27375.0
2025-08-12,MG-007,Mumbai,MUM-D1,166,31125.0
2025-08-12,MG-008,Bengaluru,BEN-D2,192,36000.0
2025-08-12,MG-008,Chennai,CHE-D1,234,43875.0
2025-08-12,MG-008,Jaipur,JAI-D1,146,27375.0
2025-08-12,MG-008,Lucknow,LUC-D2,127,23812.5
2025-08-12,MG-008,Mumbai,MUM-D2,169,31687.5
2025-08-12,MG-009,Chennai,CHE-D2,230,43125.0
2025-08-12,MG-009,Guwahati,GUW-D1,133,24937.5
2025-08-12,MG-009,Jaipur,JAI-D1,137,25688.0
2025-08-12,MG-009,Kolkata,KOL-D1,192,36000.0
2025-08-12,MG-009,Mumbai,MUM-D2,217,40687.5
2025-08-12,MM-001,Ahmedabad,AHM-D1,1282,4807.5
2025-08-12,MM-001,Bengaluru,BEN-D1,1211,4541.0
2025-08-12,MM-001,Chennai,CHE-D1,974,3652.5
2025-08-12,MM-001,Delhi,DEL-D2,1221,4579.0
2025-08-12,MM-001,Guwahati,GUW-D1,684,2565.0
2025-08-12,MM-001,Hyderabad,HYD-D2,1122,4208.0
2025-08-12,MM-001,Jaipur,JAI-D2,770,2887.5
2025-08-12,MM-001,Patna,PAT-D2,814,3052.0
2025-08-12,MM-001,Pune,PUN-D2,1239,4646.25
2025-08-12,MM-002,Bengaluru,BEN-D2,1187,4451.25
2025-08-12,MM-002,Chennai,CHE-D2,1135,4256.25
2025-08-12,MM-002,Guwahati,GUW-D2,727,2726.25
2025-08-12,MM-002,Hyderabad,HYD-D1,1286,4822.5
2025-08-12,MM-002,Jaipur,JAI-D1,886,3322.5
2025-08-12,MM-002,Kolkata,KOL-D2,1261,4729.0
2025-08-12,MM-002,Mumbai,MUM-D2,1246,4672.5
2025-08-12,MM-002,Patna,PAT-D2,685,2568.75
2025-08-12,MM-002,Pune,PUN-D2,992,3720.0
2025-08-12,MM-003,Ahmedabad,AHM-D2,991,3716.0
2025-08-12,MM-003,Bengaluru,BEN-D2,992,3720.0
2025-08-12,MM-003,Chennai,CHE-D2,1298,4867.5
2025-08-12,MM-003,Delhi,DEL-D1,961,3603.75
2025-08-12,MM-003,Guwahati,GUW-D2,694,2602.5
2025-08-12,MM-003,Hyderabad,HYD-D2,946,3547.5
2025-08-12,MM-003,Jaipur,JAI-D1,#N/A,3337.5
2025-08-12,MM-003,Mumbai,MUM-D2,1221,4579.0
2025-08-12,MM-003,Patna,PAT-D2,895,3356.0
2025-08-12,MM-004,Ahmedabad,AHM-D1,1270,4762.5
2025-08-12,MM-004,Bengaluru,BEN-D1,1185,4443.75
2025-08-12,MM-004,Chennai,CHE-D2,1120,4200.0
2025-08-12,MM-004,Delhi,DEL-D2,1118,4192.5
2025-08-12,MM-004,Hyderabad,HYD-D2,1342,5032.5
2025-08-12,MM-004,Jaipur,JAI-D1,745,2793.75
2025-08-12,MM-004,Kolkata,KOL-D1,1378,5167.5
2025-08-12,MM-004,Lucknow,LUC-D1,784,2940.0
2025-08-12,MM-004,Patna,PAT-D1,811,3041.25
2025-08-12,MM-005,Ahmedabad,AHM-D1,NA,8632.5
2025-08-12,MM-005,Bengaluru,BEN-D2,1028,7710.0
2025-08-12,MM-005,Chennai,CHE-D2,1044,7830.0
2025-08-12,MM-005,Delhi,DEL-D1,1047,7852.0
2025-08-12,MM-005,Hyderabad,HYD-D1,1260,9450.0
2025-08-12,MM-005,Jaipur,JAI-D2,711,5332.5
2025-08-12,MM-005,Kolkata,KOL-D1,1254,9405.0
2025-08-12,MM-005,Mumbai,MUM-D2,1038,7785.0
2025-08-12,MM-005,Patna,PAT-D1,758,5685.0
2025-08-12,MM-006,Ahmedabad,AHM-D2,1228,9210.0
2025-08-12,MM-006,Delhi,DEL-D1,1014,7605.0
2025-08-12,MM-006,Guwahati,GUW-D1,887,6652.5
2025-08-12,MM-006,Jaipur,JAI-D1,850,6375.0
2025-08-12,MM-006,Kolkata,KOL-D2,1222,9165.0
2025-08-12,MM-006,Lucknow,LUC-D2,739,5542.5
2025-08-12,MM-006,Mumbai,MUM-D2,1348,10110.0
2025-08-12,MM-006,Patna,PAT-D2,790,5925.0
2025-08-12,MM-006,Pune,PUN-D1,1078,8085.0
2025-08-12,MM-007,Ahmedabad,AHM-D1,1208,9060.0
2025-08-12,MM-007,Bengaluru,BEN-D1,1138,8535.0
2025-08-12,MM-007,Chennai,CHE-D1,1403,10522.5
2025-08-12,MM-007,Delhi,DEL-D2,1401,10507.5
2025-08-12,MM-007,Guwahati,GUW-D1,693,5197.5
2025-08-12,MM-007,Hyderabad,HYD-D2,1158,8685.0
2025-08-12,MM-007,Kolkata,KOL-D2,1211,9082.5
2025-08-12,MM-007,Lucknow,LUC-D2,638,4785.0
2025-08-12,MM-007,Patna,PAT-D2,9999,5347.5
2025-08-12,MM-008,Bengaluru,BEN-D2,1075,8062.5
2025-08-12,MM-008,Chennai,CHE-D1,952,7140.0
2025-08-12,MM-008,Delhi,DEL-D2,1013,7597.5
2025-08-12,MM-008,Guwahati,GUW-D2,756,5670.0
2025-08-12,MM-008,Hyderabad,HYD-D2,1318,9885.0
2025-08-12,MM-008,Kolkata,KOL-D1,1134,8505.0
2025-08-12,MM-008,Lucknow,LUC-D2,642,4815.0
2025-08-12,MM-008,Patna,PAT-D1,887,6652.5
2025-08-12,MM-008,Pune,PUN-D1,1278,9585.0
2025-08-12,MM-009,Ahmedabad,AHM-D2,573,12892.5
2025-08-12,MM-009,Guwahati,GUW-D1,284,6390.0
2025-08-12,MM-009,Hyderabad,HYD-D1,458,10305.0
2025-08-12,MM-009,Kolkata,KOL-D1,520,11700.0
2025-08-12,MM-009,Mumbai,MUM-D1,620,13950.0
2025-08-12,MM-009,Patna,PAT-D1,408,9180.0
2025-08-12,MM-009,Pune,PUN-D1,593,13342.5
2025-08-12,MM-010,Ahmedabad,AHM-D1,-1,11317.5
2025-08-12,MM-010,Delhi,DEL-D1,525,11812.5
2025-08-12,MM-010,Guwahati,GUW-D2,290,6525.0
2025-08-12,MM-010,Hyderabad,HYD-D1,510,11475.0
2025-08-12,MM-010,Jaipur,JAI-D1,343,7717.5
2025-08-12,MM-010,Lucknow,LUC-D1,357,8032.0
2025-08-12,MM-010,Pune,PUN-D2,562,12645.0
2025-08-12,NB-001,Ahmedabad,AHM-D2,450,8437.5
2025-08-12,NB-001,Bengaluru,BEN-D2,517,9693.75
2025-08-12,NB-001,Delhi,DEL-D1,469,8793.75
2025-08-12,NB-001,Guwahati,GUW-D1,367,6881.0
2025-08-12,NB-001,Hyderabad,HYD-D2,468,8775.0
2025-08-12,NB-001,Jaipur,JAI-D2,304,5700.0
2025-08-12,NB-001,Lucknow,LUC-D2,386,7237.5
2025-08-12,NB-001,Mumbai,MUM-D2,503,9431.25
2025-08-12,NB-001,Pune,PUN-D1,521,9768.75
2025-08-12,NB-002,Ahmedabad,AHM-D2,495,9281.0
2025-08-12,NB-002,Bengaluru,BEN-D2,423,7931.25
2025-08-12,NB-002,Delhi,DEL-D2,562,10537.5
2025-08-12,NB-002,Hyderabad,HYD-D1,598,11212.0
2025-08-12,NB-002,Jaipur,JAI-D2,337,6318.75
2025-08-12,NB-002,Kolkata,KOL-D1,461,8643.75
2025-08-12,NB-002,Lucknow,LUC-D2,273,5118.75
2025-08-12,NB-002,Mumbai,MUM-D2,481,9018.75
2025-08-12,NB-002,Patna,PAT-D1,345,6468.75
2025-08-12,NB-002,Pune,PUN-D1,436,8175.0
2025-08-12,NB-003,Ahmedabad,AHM-D1,590,11062.5
2025-08-12,NB-003,Bengaluru,BEN-D2,446,8362.5
2025-08-12,NB-003,Chennai,CHE-D2,589,11043.75
2025-08-12,NB-003,Delhi,DEL-D2,467,8756.25
2025-08-12,NB-003,Jaipur,JAI-D1,314,5887.5
2025-08-12,NB-003,Kolkata,KOL-D1,516,9675.0
2025-08-12,NB-003,Lucknow,LUC-D2,386,7237.5
2025-08-12,NB-003,Mumbai,MUM-D2,442,8287.5
2025-08-12,NB-003,Patna,PAT-D2,335,6281.25
2025-08-12,NB-003,Pune,PUN-D2,9999,9056.25
2025-08-12,NB-004,Ahmedabad,AHM-D1,606,18180.0
2025-08-12,NB-004,Bengaluru,BEN-D2,463,13890.0
2025-08-12,NB-004,Delhi,DEL-D2,599,17970.0
2025-08-12,NB-004,Hyderabad,HYD-D1,568,17040.0
2025-08-12,NB-004,Jaipur,JAI-D1,320,9600.0
2025-08-12,NB-004,Lucknow,LUC-D2,310,9300.0
2025-08-12,NB-004,Mumbai,MUM-D2,532,15960.0
2025-08-12,NB-004,Patna,PAT-D1,312,9360.0
2025-08-12,NB-004,Pune,PUN-D1,516,15480.0
2025-08-12,NB-005,Ahmedabad,AHM-D2,536,16080.0
2025-08-12,NB-005,Bengaluru,BEN-D1,616,18480.0
2025-08-12,NB-005,Chennai,CHE-D2,463,13890.0
2025-08-12,NB-005,Delhi,DEL-D2,565,16950.0
2025-08-12,NB-005,Guwahati,GUW-D2,273,8190.0
2025-08-12,NB-005,Jaipur,JAI-D1,358,10740.0
2025-08-12,NB-005,Lucknow,LUC-D2,288,8640.0
2025-08-12,NB-005,Mumbai,MUM-D1,#N/A,18210.0
2025-08-12,NB-005,Patna,PAT-D1,350,10500.0
2025-08-12,NB-005,Pune,PUN-D2,552,16560.0
2025-08-12,NB-006,Ahmedabad,AHM-D2,451,13530.0
2025-08-12,NB-006,Delhi,DEL-D2,456,13680.0
2025-08-12,NB-006,Hyderabad,HYD-D1,580,17400.0
2025-08-12,NB-006,Jaipur,JAI-D2,315,9450.0
2025-08-12,NB-006,Kolkata,KOL-D2,483,14490.0
2025-08-12,NB-006,Lucknow,LUC-D1,294,8820.0
2025-08-12,NB-006,Mumbai,MUM-D1,479,14370.0
2025-08-12,NB-006,Patna,PAT-D1,398,11940.0
2025-08-12,NB-006,Pune,PUN-D2,550,16500.0
2025-08-12,NB-007,Ahmedabad,AHM-D1,,9990.0
2025-08-12,NB-007,Bengaluru,BEN-D2,168,7560.0
2025-08-12,NB-007,Delhi,DEL-D2,229,10305.0
2025-08-12,NB-007,Guwahati,GUW-D2,139,6255.0
2025-08-12,NB-007,Jaipur,JAI-D1,124,5580.0
